,itemID,title,author,publisher,main topic,subtopics
8906,36239,333 Kinderwitze - Schule,,Loewe Verlag GmbH,YPCA21,"[5AJ,5HC,5HK,5HP,4CD,FU,JNLB,WHJ,WHL,WHX,YF,YNU,YPC,YZG]"
8907,59581,Sonea - Die Hüterin,Trudi Canavan,Blanvalet Taschenbuchverl,FMB,[FYT]
8908,18702,Ambassador 1,Patty Jansen,Capricornica Publications,FLS,[]
8909,69954,Wasteland,Judith C. Vogt,Knaur Taschenbuch,FBA,"[FBA,FDB,FLQ,FM]"
8910,50624,Die seltsame Geschichte des Alejandro Ruiz,Stan Wagner,Nova MD,FR,"[FMH,FMK,FXL]"
8911,47121,Fox Runner - Die Macht der Verwandlung,Ali Sparkes,FISCHER KJB,FYT,"[5AL,FYT,YFH]"
8912,56011,The Most Important Thing,Avi,Walker Books Australia,YFB,[YXF]
8913,47769,The Luminous Dead,Caitlin Starling,Harper Collins Publ. USA,FHX,"[FB,FK,FL]"
8914,33287,The Wise Man's Fear,Patrick Rothfuss,DAW BOOKS,FMB,[]
8915,58392,Aladdin Live Action Novelization,,Hachette Book Group USA,YFZZ,"[YFC,YFH,YFJ]"
8916,15593,The Fourth Realm (Ten Realms Series),Michael Chatfield,MC Publishing Inc.,FJ,[FL]
8917,75432,Preparations,Jeff R. Smith,Xlibris,FJ,[FL]
8918,48760,The Giver,Lois Lowry,Houghton Mifflin Harcourt,YFH,"[5AN,YFE,YXE]"
8919,36953,Perry Rhodan Comic 1: Die Kartografen der Unendlichkeit 1,"Kai Hirdt, Marco Castiello, Michael Atiyeh",Cross Cult,FLS,[XQL]
8920,69864,Wir basteln! - Tiere,Norbert Pautner,Loewe Verlag,YBG,"[5AC,5LB,4Z-DE-BA,AGNA,JNG,JNLA,WFTM,WNF,WNG,WZG,YBGC,YBGS,YBLD,YBLH,YBLL,YBLN1,YNN]"
8921,31198,The Story of Kullervo,J. R. R. Tolkien,HarperCollins Publishers,FM,[]
8922,27243,Fluchbrecher,Richard Schwartz,Piper Verlag GmbH,FMB,[]
8923,71231,Der Falke von Aryn,Richard Schwartz,Piper Verlag GmbH,FMB,[]
8924,67709,Wächter und Wölfe - Das Ende des Friedens,Anna Stephens,Blanvalet Taschenbuchverl,FMB,[]
8925,58351,Wächter und Wölfe - Die Auferstehung der Dunklen Dame,Anna Stephens,Blanvalet Taschenbuchverl,FMB,"[FBA,FMB,FYT]"
8926,44680,Malen und Kleben - Vogel,,Neuer Favorit Verlag,YB,[]
8927,3480,Tierkinder,,Arena,YBG,[]
8928,4472,Zaubermalbuch Baustelle,,Tessloff,YBGC,[5AC]
8929,49735,The Lone City 1. The Jewel,Amy Ewing,Harper Collins Publ. USA,YXHB,"[5AQ,YFH]"
8930,36484,Disney: Malen nach Zahlen,,Nelson,YBG,"[5AD,YBGC]"
8931,21598,Night School: Resistance,C. J. Daugherty,"Little, Brown Book Group",YFCB,"[5AN,YFCF]"
8932,18009,LEGO® NINJAGO® - Das geheimnisvolle Spiel,,AMEET Verlag,YFC,[]
8933,62326,The Runaways,Ulf Stark,Gecko Press,YFB,"[5AH,YFN,YXG,YXS]"
8934,63135,Diary of a Wimpy Kid 07. The Third Wheel,Jeff Kinney,Penguin Books Ltd (UK),YNUC,"[5AJ,X,YFB,YFM,YFQ,YFS]"
8935,29071,Scooby-Doo's Laugh-Out-Loud Jokes!,,CAPSTONE PR,YFC,[YFQ]
8936,77231,The Iron King,Julie Kagawa,Mira Books,YFH,[]
8937,5542,L'Ultima Fiaba: Una Storia Tratta Dai Misteri Di Urwenland,Ugo Melloni,INDEPENDENTLY PUBLISHED,FMH,[]
8938,47805,Die Königin der Schatten,Erika Johansen,Heyne Taschenbuch,FMB,"[FL,FYT]"
8939,42617,The Knight Night Guard (Disney Palace Pets: Whisker Haven Tales),Amy Sky Koster,RANDOM HOUSE DISNEY,YFZZ,[YFJ]
8940,74414,Warriors: Omen of the Stars 5: The Forgotten Warrior,Erin Hunter,Harper Collins Publ. USA,YFC,"[YFH,YFP]"
8941,19931,Bodyguard: Target (Book 4),Chris Bradford,Penguin Random House Children's UK,YFCB,[]
8942,14725,Sauveur et fils - Saison 01,Marie-Au Murail,EDL Ecole des Loisirs Edi,YF,"[5AP,2ADF]"
8943,12718,Der einarmige Boxer,Klaus Kordon,Beltz,YF,[]
8944,36438,East of West: The Apocalypse Year One,Jonathan Hickman,Image Comics,XQL,"[FL,FM,XA,XQM]"
8945,19693,Black,C. William Giles,AuthorHouse UK,FM,[]
8946,41269,Witchworld,Emma Fischel,Nosy Crow Ltd,YFC,"[YFH,YFN]"
8947,46095,Butterfly Yellow,Thanhhà Lai,HARPERCOLLINS,YXZM,"[YFN,YXF]"
8948,47393,When You Ask Me Where I'm Going,Jasmin Kaur,HARPERCOLLINS,YXZR,"[YF,YXP]"
8949,25234,Little Women,Louisa May Alcott,Penguin Putnam Inc,FBC,[]
8950,25033,Rubinsplitter 3 - Schaumkrone,Julia Dessalles,Drachenmond-Verlag,FMX,[]
8951,75021,Die Brautprinzessin,William Goldman,Klett-Cotta Verlag,FBA,"[FJ,FM,FYT,YFJ]"
8952,24719,Das Grauen,Sir Arthur Conan Doyle,Verlag 28 Eichen,FM,"[FDB,FH,FK,FL,FYB]"
8953,9673,Der dunkle Turm 5. Wolfsmond,Stephen King,Heyne Taschenbuch,FMB,"[FH,FK,FYT]"
8954,9742,Die Greifen-Saga (Band 1): Die Ratten von Chakas,C. M. Spoerri,Sternensand Verlag,FMB,[FN]
8955,78397,The Trials of Apollo 03. The Burning Maze,Rick Riordan,Penguin Books Ltd (UK),YNRU,"[5AK,YFC,YFH]"
8956,76957,Der Glückliche Löwe,Louise Fatio,Carlsen Verlag GmbH,YBC,"[5AD,YFB,YFP]"
8957,43118,Enter Three Witches,Caroline B. Cooney,SCHOLASTIC,YFT,[]
8958,44272,Big Nate: Welcome to My World,Lincoln Peirce,Andrews McMeel Publishing,YFB,[]
8959,23417,Die Herren der Unterwelt: Schwarzes Versprechen,Gena Showalter,MIRA Taschenbuch,,"[FM,FMR]"
8960,29631,Das Rätsel des Feuers,Henning Mankell,dtv Verlagsgesellschaft,YFB,"[5AQ,1DNS,1HFMQ,1HFMS,YXE,YXF]"
8961,75536,Mirror Magic (My Magical Life book 3),Zach King,Penguin Random House Children's UK,YFC,"[5AJ,YFH,YFQ,YFS]"
8962,38135,Red Queen 4. War Storm,Victoria Aveyard,Harper Collins Publ. USA,YFH,[5AP]
8963,22820,Isegrim,Antje Babendererde,Arena Verlag GmbH,YF,[5AQ]
8964,72807,Die verborgene Seite des Mondes,Antje Babendererde,Arena,YFM,[]
8965,17608,Wild Sign,Patricia Briggs,ACE,FMR,"[FMX,FRT]"
8966,37342,Rift,Hauke Schrills,Books on Demand,FLQ,[1K]
8967,20793,Wild Thing - Die Liebe des Drachen,Lisa Skydla,Merlins Bookshop,FMR,"[FMR,FMX]"
8968,5970,Mushoku Tensei: Jobless Reincarnation (Light Novel) Vol. 4,Rifujin Na Magonote,"Seven Seas Entertainment, LLC",XADC,[YFB]
8969,5713,Star Wars (TM) Darth Bane 3. Dynastie des Bösen,Drew Karpyshyn,Blanvalet Taschenbuchverl,FLS,"[FM,FYT]"
8970,13796,Prisoner of Ice and Snow,"Ruth Lauren, Ms. Ruth Lauren",Bloomsbury Publishing PLC,YFB,[YFH]
8971,42861,Der Vampir,Wladyslaw Reymont,Hofenberg,FKW,[]
8972,74932,Lucy Doesn't Wear Pink,Nancy N. Rue,Zonderkidz,YFK,"[5PGM,YXZ]"
8973,20950,Midnight Breed 07. Gezeichnete des Schicksals,Lara Adrian,LYX,FBA,"[5JA,1KBB,FB,FBA,FMR,FP,FR,FRD,FRT,3MRB]"
8974,51050,Lothaire,Kresley Cole,LYX,FMR,"[5JA,1KB,F,FB,FM,FR,3MRB]"
8975,64489,The Roman Mysteries: The Scribes from Alexandria,Caroline Lawrence,Hachette Children's Group,YFT,[5AK]
8976,76016,Kratzbuch. Fashion,,Ullmann Medien GmbH,YBL,[5AF]
8977,28738,"Die Welten-Trilogie, Band 3: Zerrissen zwischen den Welten",Sara Oliver,Ravensburger Verlag,YFM,"[5AQ,1DFG,FDK,YFE,YFG,YFH,YFM]"
8978,13236,"Die Welten-Trilogie, Band 2: Verloren zwischen den Welten",Sara Oliver,Ravensburger Verlag,YFM,"[5AQ,5JA,1DFG,FDK,YFE,YFG,YFH,YFM]"
8979,35421,Sophie auf den Dächern,Katherine Rundell,Carlsen Verlag GmbH,YFH,"[5AM,YFN]"
8980,59132,Kreuzworträtsel. Ab 8 Jahren,Inge Gürtzig,Tessloff Verlag,JNLB,"[5AJ,4CD,2ACG,WDKC,WHJ,YBLA,YNG,YZ]"
8981,13517,Our Chemical Hearts,Krystal Sutherland,Hot Key Books,YFM,"[5AN,5AQ,1MBF,YXG]"
8982,57267,Roboute Guilliman - Der letzte Schlachtenkönig,David Annandale,Black Library,FLQ,"[FL,FLQ]"
8983,10528,Vampire Kisses,Ellen Schreiber,Katherine Tegen Books,XAM,[YFB]
8984,13471,OPERATION AMAZONAS,William Meikle,LUZIFER-Verlag,FKM,"[1KLSB,FKM,FLR,FMW]"
8985,46680,Peter Pan,J. M. Barrie,Insel Verlag GmbH,FBC,"[FBC,YFA,YFC]"
8986,20405,The Mysterious Disappearance of Aidan S. (as told to his brother),David Levithan,Random House LCC US,YFM,[]
8987,55767,Meine Kindergarten-Freunde (Ballerina),,Ars Edition GmbH,YBG,"[5AC,5JA,YBG,YBL,YXHB,YZG,YZS]"
8988,3703,The Canterville Ghost and Other Stories,Oscar Wilde,Alma Books Ltd,YFA,[]
8989,74380,Mein liebster Rätselblock ab 7 Jahren,,Ravensburger Verlag,YNVP,"[5AH,YBL]"
8990,73630,Kleine Riesen werden groß,Bernhard Lins,Tyrolia Verlagsanstalt Gm,YNCS,"[YBL,YF]"
8991,466,Der kleine Drache Kokosnuss - Die besten Feuerdrachenwitze,Ingo Siegner,cbj,YBG,[YF]
8992,6268,Harriet the Spy,Louise Fitzhugh,Random House LCC US,YFCF,"[YFA,YFB,YNMF]"
8993,41311,Optische Täuschungen,,Ars Edition GmbH,YNV,"[5AJ,WDJ,YBG,YNV]"
8994,43209,Rochade,Ralph Edenhofer,Belle Epoque Verlag,FLR,"[1ZMCF,1ZMCH,1ZMGT,FLS]"
8995,18925,Elfenkuss,Aprilynne Pike,cbj,YFHR,"[5AN,YFM]"
8996,46018,Helicopter-Money,Reiner Martin,bookshouse,,[FLP]
8997,57390,Meine Kindergarten-Freunde,,Kaufmann Ernst Vlg GmbH,WZG,"[5AC,YBG,YBL]"
8998,50973,Meine Kindergarten-Freunde (Meermädchen),,Loewe Verlag GmbH,YBLN1,"[5AF,5LB,4CA,1QS,CBV,DNC,FJN,JNLA,YBGC,YBLA,YBLD,YBLH,YBLN1,YNNB1,YNNS,YNXB6,YZ,YZG]"
8999,30733,Star Trek: Picard: The Last Best Hope,Una McCormack,Simon + Schuster Inc.,FLS,"[FLU,FYV]"
9000,71838,Superhuman 1,Thierry Kouam,iUniverse,FM,[]
9001,42703,"Disney Das Dschungelbuch, Meine ersten Freunde",,Panini Verlags GmbH,YBG,"[5AD,WZG,YBL,YZG,YZS]"
9002,52750,I Am Number Four: The Lost Files: Secret Histories,Pittacus Lore,Harper Collins Publ. USA,YFG,"[5AQ,YFC,YFM]"
9003,11296,Walk of the Claimed,Kel Fulgham,Xlibris,FM,[]
9004,76370,Basisherz,Monika Steinbrück,tredition,FB,[]
9005,9590,Mein Mal- & Rätselbuch,Gerlinde Keller,Schwager und Steinlein,YBCH,"[YBCH,YBGC,YBLD,YBLF,YBLH,YZG]"
9006,27860,Star Wars: Dark Disciple,"Christie Golden, Katie Lucas",Random House LCC US,FLS,[FJ]
9007,26750,Mein Immer-wieder-Stickerbuch: Bei den Flamingos,Kirsteen Robson,Usborne Verlag,YBG,[YBL]
9008,10071,Little House in the Big Woods,Laura Ingalls Wilder,HARPERCOLLINS,YFA,"[1KBB,YFN,YFT]"
9009,61791,The Quiet at the End of the World,Lauren James,Walker Books Ltd.,YFG,"[5AN,YFM]"
9010,31140,Eiermalblock mit Glitzerstein,,Trötsch,A,"[W,Y]"
9011,51016,Eintragbuch - Heute rette ich die Welt,,Coppenrath F,YZS,"[YBG,YBL,YNN,YXZG,YZS]"
9012,67246,"Panic - Wer Angst hat, ist raus",Lauren Oliver,Carlsen Verlag GmbH,YFB,"[5AP,FH]"
9013,61113,Tigerherz 1: Der Prinz des Dschungels,Robin Dix,Carlsen Verlag GmbH,YFC,"[5AL,YFH,YFP]"
9014,271,A Hero Born: The Definitive Edition,Jin Yong,ST MARTINS PR,FMB,[FMH]
9015,37001,20-Tom Swift and the Electricity Vampires (HB),Victor Appleton Ii,Lulu.com,FL,[]
9016,31578,Leo Lausemaus - Kindergarten-Rätsel,,"Lingen, Helmut Verlag",YBL,"[5AD,5LB]"
9017,79038,Magische Gezeiten - Der Verrat,Gabi Rüther,tredition,FB,[]
9018,44251,Weltenzerstörer,Cixin Liu,Heyne Taschenbuch,FL,[1FPC]
9019,28274,Die Feuerreiter Seiner Majestät 08. Drachenfeind,Naomi Novik,Blanvalet Taschenbuchverl,FMH,"[FYT,YFH]"
9020,49814,Die Feuerreiter Seiner Majestät 07. Drachengold,Naomi Novik,Blanvalet Taschenbuchverl,FMH,"[FYT,YFH]"
9021,35735,Die Feuerreiter seiner Majestät 06. Drachenflamme,Naomi Novik,Blanvalet Taschenbuchverl,FMH,"[FYT,YFH]"
9022,4752,Jadegrün und Kobaltblau,Philipp Koch,Ulisses Spiel & Medien,WDHW,"[FM,WDHW]"
9023,10204,Nebelmacht,Marlen May,Books on Demand,FMX,[1K]
9024,41932,"Kreative Zauber-Folien: Meerjungfrauen: Set mit 10 Zaubertafeln, 20 Folien und Anleitungsbuch",Anton Poitier,Carlsen Verlag GmbH,YBGH,"[5AF,5LC,4CA,JNLA,YBLD,YBLH,YF,YNV]"
9025,33869,Miles & Niles - Jetzt wird's wild,"Jory John, Mac Barnett",cbt,YFQ,"[5AL,5HRB,5JB,1KBB,1KBB-US-WMW,YFS,3MRBF]"
9026,19327,Blitzlichtgewitter,Christian Linker,dtv Verlagsgesellschaft,YFCF,"[5AQ,5HRB,1DFG,1DND,YFB,YXQF,3MRBA]"
9027,44923,"Raven Cycle 3. Blue Lily, Lily Blue",Maggie Stiefvater,Scholastic Ltd.,YFC,"[5AN,5AP,YFH,YFM,YFN,YFS]"
9028,70198,"The Raven King (Raven Cycle, Book 4), Volume 4",Maggie Stiefvater,SCHOLASTIC,YFHR,[]
9029,22779,Die Sprache des Wassers,Sarah Crossan,dtv Verlagsgesellschaft,YXFD,"[5AN,1DDU-GB-E,YFB,YXFD,YXHB,YXQ]"
9030,65436,The Lie Tree,Frances Hardinge,Pan Macmillan,YFCF,"[YFH,YFT]"
9031,37813,Mein Kratzbild-Stickerbuch - Fahrzeuge,,Yo Yo Books,Y,[5AC]
9032,476,Aonbheannach Draiochta Peppa,Peppa Pig,Black and White Publishing,YFB,[YFP]
9033,23412,Hazards of Time Travel,Joyce Carol Oates,ECCO PR,FDB,"[FB,FL]"
9034,10865,The Keys to the Kingdom #4: Sir Thursday,Garth Nix,SCHOLASTIC,YFC,[YFH]
9035,22632,Caius geht ein Licht auf,Henry Winterfeld,Bertelsmann Verlag,YFCF,"[5AL,1QBAR,YFC,YFT]"
9036,69740,Mein Esel Benjamin,"Hans Limmer, Lennart Osbeck",FISCHER Sauerländer,YBCS,"[5AC,1DXG,YBL,YFP]"
9037,13318,Mein Stickerbuch: Flaggen unserer Welt,Holly Bathie,Usborne Verlag,YBG,"[5AG,YBL]"
9038,56973,"My Lover, His Murderer",Latoya Porter,Xlibris US,FL,[]
9039,51515,Die weiße Sklavin,Charlotte Camp,Books on Demand,FM,[]
9040,51718,Schattenpriester - Das Opfer der Göttin,Angela Aiden,Books on Demand,FMR,[5JA]
9041,47830,Picasso. Das magische Malbuch,Claire Faÿ,Prestel Verlag,YBGC,"[5AG,6CB,AB,AG,YBL]"
9042,53751,Poltern im Herzen,Antje Bremer,Bookmundo Direct,FM,[]
9043,35568,"Kuromori, Band 3: Das Juwel des Lebens",Jason Rohan,Ravensburger Verlag,YFC,"[5AL,YFH]"
9044,72114,Schreib! Schreib! Schreib!,"Katarina Kuick, Ylva Karlsson","Beltz GmbH, Julius",YPCA22,"[5AQ,CBV,YBL,YNL,YNV,YPCA22,YPCA9,YZG]"
9045,22432,Die Maschinen,Ann Leckie,Heyne Taschenbuch,FYT,"[FL,FYT]"
9046,7,Mao und das Vermächtnis von Atlantis,Mario Klotz,epubli,FM,[]
9047,29444,Vril oder Das kommende Geschlecht,Edward Bulwer-Lytton,Omnium Verlag UG,FM,[FL]
9048,36079,Middle School 08. Dog's Best Friend,"James Patterson, Chris Tebbetts",Random House Children's,YFB,"[YFQ,YFS]"
9049,27605,Nachrichten aus Mittelerde,John R Tolkien,Klett-Cotta Verlag,FMB,"[FYT,YFH]"
9050,54861,Ich war Hitlerjunge Salomon,Sally Perel,Heyne Taschenbuch,DNBH1,"[5AQ,1D,DNC,NHD,NHTZ1,QRJ,YF,3MPBGJ-DE-H]"
9051,7955,The Colour of Magic,Terry Pratchett,Orion Publishing Co,FM,[]
9052,55892,The Curse of the Pharaoh,Steve Stevenson,GROSSET DUNLAP,YFCF,[]
9053,8653,The Hollow Kingdom: Book I -- The Hollow Kingdom Trilogy,Clare B. Dunkle,HENRY HOLT,YFH,[]
9054,67776,Blueberry Summer,Joanna Philbin,cbt,YFM,"[5AP,5HRB]"
9055,15467,Dreizehn Wünsche für einen Sommer,Morgan Matson,cbj,YFM,[5AN]
9056,55569,Lycana,Ulrike Schweikert,cbt,YFH,"[5AN,5AP,1DDR,YFT,3MNQ]"
9057,21090,Die Penderwicks,Jeanne Birdsall,Carlsen Verlag GmbH,YFN,"[5AL,YFP]"
9058,78736,Mein zauberhaftes Glitzermalbuch - Einhörner,,Loewe Verlag GmbH,YNXB5,"[5AC,5JA,WD,WFTM,WFX,YBLD,YBLH,YNXB5,YZG,YZS]"
9059,37937,Disney Der König der Löwen: Die Geschichte von Simba (Buch mit 15 Spielteilen),,Nelson Verlag,YBCH,"[5AD,4CA,YBCS,YBL,YF,YZG]"
9060,74673,Three Dark Crowns,Kendare Blake,Pan Macmillan,YNMW,"[5AN,YFB,YFH]"
9061,42559,Warriors Super Edition: Crookedstar's Promise,Erin Hunter,Harper Collins Publ. USA,YFC,"[5AL,YFG,YFH,YFP]"
9062,21437,Loved,"P.C. Cast, Kristin Cast",Head of Zeus,YFCB,"[YFD,YFH]"
9063,8713,Changeling's Fall,"Sarah Joy Adams, Emily Lavin Leverett","Falstaff Books, LLC",FM,[]
9064,55649,Traumwandler,Hannes Niederhausen,epubli,FM,[]
9065,52832,Monsternanny - Ein unterirdisches Abenteuer,Tuutikki Tolonen,dtv Verlagsgesellschaft,YXHB,"[5AK,1DNF,YFC,YFH,YFQ,YXHB,3MRBF]"
9066,19349,Das Mitmachgeschichten-Buch,Ute Schröder,Ökotopia,JNLA,"[5AD,4CA,JNLB]"
9067,58583,The Two Sides of Somnolence,Benjamin A. Sorensen,Emily Martha Sorensen,FJ,[FL]
9068,39632,Down Among The Sticks And Bones,Seanan McGuire,Starscape,FM,[FR]
9069,13176,The Lady's Guide to Petticoats and Piracy,Mackenzi Lee,HarperCollins Publishers Inc,YFM,"[YFN,YX]"
9070,13759,The Once and Future Witches,Alix E. Harrow,"Little, Brown Book Group",FM,[]
9071,39758,A Deadly Education,Naomi Novik,Random House UK Ltd,FMM,"[FL,FXB]"
9072,44645,Tunnel of Bones,Victoria Schwab,Scholastic Ltd.,YFCB,"[YFD,YFH,YFN,YFS,YNXB,YNXW,YXG]"
9073,28016,"City of Ghosts, Volume 1",Victoria Schwab,SCHOLASTIC,YFD,[]
9074,38378,Come Tumbling Down: Wayward Children,Seanan Mcguire,CTR POINT PUB (ME),FMT,[FN]
9075,32881,City of Ghosts,Victoria Schwab,Scholastic,YFD,[5AN]
9076,61287,Barnaby Grimes: Curse of the Night Wolf,"Paul Stewart, Chris Riddell",Penguin Random House Children's UK,YFCB,"[5AK,YFD,YFT]"
9077,37819,Manuja - Das verschwundene Wissen,Karsten Lehmann,Books on Demand,FLG,"[5AN,5AQ,3C]"
9078,48903,Der Zauberlipizzaner,Thomas Brezina,edition a GmbH,YFHD,"[YBL,YFB,YFC,YFHD]"
9079,56245,Nähen lernen auf Papierbögen,Anika Weimert,Frech,W,"[5A,5AG,5J,5JA,WF,WFB,WFBW,Y,YN]"
9080,33038,"You're a Bad Man, Mr Gum!",Andy Stanton,Egmont UK Limited,YFB,"[5AH,YFC,YFH,YFQ]"
9081,23020,Any Way the Wind Blows,Rainbow Rowell,Pan Macmillan,YFHR,"[5AN,5PS,YFM,YXB]"
9082,50571,Leah on the Offbeat,Becky Albertalli,Harper Collins Publ. USA,YXHB,[YFM]
9083,2400,Die Nacht des Satyrs,Elizabeth Amber,Droemer/Knaur,FMR,"[1DST-IT-NVE,1DST-IT-TS,FBA,FMH,FRX,FYT,3MNBH]"
9084,25760,Schleim-Alarm,,Dorling Kindersley Verlag,YNPC,"[5AG,4CD,YBL,YNPH,YNTD,YNV]"
9085,74741,Persepolis erhebt sich,James Corey,Heyne Taschenbuch,FLS,[]
9086,24971,Halloweenkind,Kathryna Kaa,Books on Demand,FKM,[FMX]
9087,55677,Das Mädchen im Haus,Melanie Kaiser,epubli,FK,[]
9088,16123,Akuma,Nicole Siemer,Books on Demand,FKW,"[1DFG,FH,FM,3M]"
9089,60652,Seelensucher,Sophie Hilger,Books on Demand,FFS,"[1DDU-GB-EWD,FFS,FKM,FMW]"
9090,30350,Hunters,Unni M. Kakanadan,Partridge Publishing,FL,[]
9091,67998,Looking for Alaska. TV Tie-In,John Green,Harper Collins Publ. UK,YFM,"[1KBB-US-SCA,1KBB-US-SEF,YFS,3MRBA]"
9092,64888,Das Herz der verlorenen Dinge,Tad Williams,Klett-Cotta Verlag,FYT,"[FMB,FYT]"
9093,76742,The Lost Hero: The Graphic Novel (Heroes of Olympus Book 1),Rick Riordan,Penguin Random House Children's UK,YFB,[]
9094,68981,Mein erstes Jahreszeitenbuch,Chiara Piroddi,White Star Verlag,YBLJ,"[4CA,YBG,YBLJ]"
9095,16676,Kasimir backt,Lars Klinting,Oetinger Friedrich GmbH,YBCS,"[5AD,5HKA,YBCH,YBL,YNPC]"
9096,30212,How a Realist Hero Rebuilt the Kingdom (Light Novel) Vol. 8,Dojyomaru,"Seven Seas Entertainment, LLC",XADC,[YFB]
9097,10145,SparkofPhoenix: Das ultimative Handbuch für alle Minecrafter,SparkofPhoenix,FISCHER New Media,YNVU,"[5AL,5AN,UDX,WZG,YF,YNT]"
9098,17238,Journey to the West Valley Wall,M. L. Lloyd,M.L. Lloyd,FL,[]
9099,24261,Die Orks,Stan Nicholls,Piper Verlag GmbH,FMB,[]
9100,7254,Orks vs. Zwerge 03 - Der Schatz der Ahnen,T. S. Orgel,Heyne Taschenbuch,FMB,[]
9101,56283,Angriff der Orks: Die wilden Orks 1,Alfred Bekker,epubli,FM,[]
9102,49235,D&D: Aufstieg der Tiamat,"Steve Winter, Mike Mearls, Christopher Perkins, Ma",Ulisses Spiel & Medien,WDHW,"[FMB,WDHW]"
9103,30162,Das Mach-Malbuch Insekten,,Dorling Kindersley Verlag,YNNL,"[5AH,WNCN,YBG,YBL,YN,YNNL]"
9104,37002,Aventurisches Pandämonium 2,"Zoe Adamietz, Marcel Belx, Tara Flink, Johannes Ka",Ulisses Spiel & Medien,WDHW,"[FM,WDHW]"
9105,43958,The Saints of Salvation,Peter F. Hamilton,Pan Macmillan,FLS,[]
9106,41899,Again Again,E. Lockhart,Random House LCC US,YFM,"[YFB,YXE,YXJ]"
9107,26492,Nous les menteurs,E. Lockhart,Gallimard,YF,"[5AP,2ADF]"
9108,78935,The Disreputable History of Frankie Landau-Banks,E. Lockhart,Hot Key Books,YFM,"[5AN,YFQ,YFS]"
9109,27050,The Sky is Everywhere,Jandy Nelson,Walker Books Ltd.,YFB,"[5AQ,YFN]"
9110,66612,Element,Sven Schröter,Books on Demand,FM,"[5AX,1DX,3CT-DE-A]"
9111,16006,Traumjäger und Goldpfote,Tad Williams,Klett-Cotta Verlag,FYT,[YFH]
9112,73734,Opus Magnum,André Pönitz,Uhrwerk Verlag,FM,[]
9113,2971,Fionn MacCool and the Salmon of Knowledge,Terri M. Roberts,Bradan Press,YFJ,[]
9114,37751,"Scholastic Classics: Irish Fairy Tales, Myths and Legends",Kieran Fanning,Scholastic Ltd.,JBGB,"[1DDR,1DDU,FN,YFA,YFB,YFJ,YNXB,YNXW]"
9115,14684,LOL - Das meiste Witzebuch der Welt,Luigi Gagbirne,FISCHER KJB,YNU,"[5AG,YF]"
9116,2228,Seasons of War,Derek Landy,HarperCollins Publishers,YFH,[]
9117,58644,King's Warrior,Frost Kay,Frost Anderson,FMB,[]
9118,51480,The Timekeeper's Tapestry,Leda Osborne,Archway Publishing,FM,[]
9119,43047,Halbwesen,Lena Muskat,Hybrid Verlag,FMT,[FMX]
9120,55667,Die Töchter der Elemente,Christiane Retzdorff,Books on Demand,YFHR,"[5AN,FJ,FMR,YFHR]"
9121,72710,Nina und Jan - Mein erstes Wisch-und-weg-Buch: In den Ferien,Sam Taplin,Usborne Verlag,YBG,[YBL]
9122,4534,Die Feuerreiter seiner Majestät 05. Drachenwacht,Naomi Novik,Blanvalet Taschenbuchverl,FMH,"[FYT,YFH]"
9123,72599,Mein Anziehpuppen-Stickerbuch: Kostüme,Emily Bone,Usborne Verlag,YBG,"[5AF,YBL]"
9124,77161,In finsteren Zeiten,Susanne Jarosch,Papierfresserchens MTM-VE,FMB,[FMX]
9125,69630,Maker Workshop,Alison Buxton,Frech Verlag GmbH,YNPH,"[5JA,5JB,WF,Y,YBL,YN,YNPH,YNT,YNTD,YNTP]"
9126,7456,WAS IST WAS Quiz Erde,Tatjana Marti,Tessloff Verlag,WDKX,"[5AJ,1ZMCE,PGS,RG,WDKX,YBL,YNV,YZG]"
9127,19702,Rynestig,Margarethe Alb,Books on Demand,FMH,"[5AX,1DFG-DE-FT,3MD]"
9128,53021,Elementum,Michael Meiser,Hybrid Verlag,FMB,[]
9129,78922,Ruby Redfort 02 - Kälter als das Meer,Lauren Child,FISCHER KJB,YFCF,"[5AL,5JA]"
9130,72332,Good Wives,Louisa May Alcott,Alma Books Ltd,YFA,[YFN]
9131,78637,Where's My Cow?,Terry Pratchett,Transworld Publishers Ltd,XQM,"[FM,XA]"
9132,7942,Red Shift,Alan Garner,HarperCollins Publishers,YFG,"[5AN,YFH]"
9133,23443,Neue Papierflieger,Karin Bischoff,Carlsen,Y,"[5AG,YN,YNV]"
9134,185,Rilla of Ingleside,Lucy Maud Montgomery,"Little, Brown Book Group",YFA,[]
9135,71021,Pinocchio,"Carol Ottolenghi, Jim Talbot",SCHOOL SPECIALTY INC,YFH,[]
9136,43301,Plötzlich Fee 04 - Frühlingsnacht,Julie Kagawa,Heyne Taschenbuch,YFHR,"[5AQ,YFC]"
9137,2505,Sticker-Anziehpuppen - Feen und Elfen,,Ars Edition GmbH,Y,"[5AF,YB,YBL,YF,YZ]"
9138,63080,Perry Rhodan 53. Die Urmutter,,MOEWIG,FL,[]
9139,18908,Kreativ-Set Basteln mit Naturmaterial,Pia Deges,Frech Verlag GmbH,WFH,"[5AF,YBL]"
9140,49283,Polly Schlottermotz 1: Polly Schlottermotz,Lucy Astner,Carlsen Verlag GmbH,YFB,"[5AJ,YFC,YFQ,YFS]"
9141,74060,Kore Tomps,Peter Rupprecht,Books on Demand,FM,"[FL,FM]"
